date,open,high,low,close,volume,market_return,vix,bond_yield_10y,dollar_index_change,close_smoothed,rsi_14,rsi_lag1,MACD_12_26_9,volatility_20,close_lag1,close_lag2,close_lag3,open_lag1,open_lag2,volume_change,intraday_return,bb_lower,bb_middle,bb_upper,atr_14,ema_14,roc_10,adx_14,sentiment_score,news_volume,target_return
2010-02-24,248844.4227650842,250922.85961446425,247227.33982847398,247674.717086792,92970936,0.00972045942422195,20.270000457763672,3.694999933242798,0.0,252645.12392712108,15.76074113031637,16.106299798546225,-5645.642508622841,0.0015027441575305573,252843.3664792004,253130.2119850997,253276.33054596794,249395.5641599097,251665.1873038623,-0.1900717120378751,-0.004700550107954135,249702.45616050425,256414.0888882862,263125.72161606816,12047.343750026905,255393.05437938217,-1.2091214528624892,17.152629653624324,0.0,0.0,-0.02250005247832648
2010-02-25,242102.0229547845,242731.2587210685,238831.8697997875,241785.1296710968,132235632,-0.002081040179913507,20.100000381469727,3.6419999599456787,-0.0007420848450968576,252233.9140308458,15.039927299481267,15.76074113031637,-5427.0751781396975,0.0013879794848404793,252645.12392712108,252843.3664792004,253130.2119850997,248844.4227650842,249395.5641599097,0.42233301813805557,-0.0013089245592420773,249829.13543165172,255840.31956172647,261851.50369180122,12173.48020554881,254971.835666244,-1.1677117125490404,17.76680387929551,0.0,0.0,0.017852234661504388
2010-02-26,246101.5345436475,248121.97340553877,244263.06000973613,245812.21961975098,81890028,0.0014053791778985136,19.5,3.5950000286102295,-0.005322444613231059,251993.67396290187,14.61926030193228,15.039927299481267,-5213.150406934612,0.0012194160889600824,252233.9140308458,252645.12392712108,252843.3664792004,242102.0229547845,248844.4227650842,-0.38072645956726703,-0.0011755917102792418,249914.50498659562,255323.48210534113,260732.45922408663,11873.292620946017,254574.74743913172,-1.0867292919440144,17.095182163058077,0.0,0.0,0.015242528675967143
2010-03-01,249559.01942620816,251487.78701399782,248870.52173176783,251204.82921600342,89426484,0.01015850827289455,19.260000228881836,3.6059999465942383,0.0037332385450377092,251964.49468236655,14.565970274360375,14.61926030193228,-4988.464099657838,0.0010480676416399844,251993.67396290187,252233.9140308458,252645.12392712108,246101.5345436475,242102.0229547845,0.09203142536475872,0.006594872000937243,249970.96174673375,254872.37936510844,259773.79698348313,11248.282593102304,254226.7137382297,-0.908655018391733,15.93506218819718,0.0,0.0,0.0065602490197637685
2010-03-02,252852.79545062763,257659.78018394814,252630.8820162275,255487.66658306122,174097728,0.0023304422719907514,19.059999465942383,3.614000082015991,-0.0017357675760772961,252093.44094163773,16.022773600530517,14.565970274360375,-4745.292914018675,0.001055941193601691,251964.49468236655,251993.67396290187,252233.9140308458,249559.01942620816,246101.5345436475,0.9468251485767907,0.01042057347136618,250068.4001648853,254476.51675811788,258884.63335135047,10851.639943707967,253942.27736535078,-0.7423566975553072,15.876322506041962,0.0,0.0,0.0013488815432604157
2010-03-03,255832.28918104578,258549.29097438365,254365.30307257638,257228.53969573975,123452424,0.00042920160206150193,18.829999923706055,3.625,-0.006706325243982847,252279.5214537048,18.190724332761658,16.022773600530517,-4485.852737253095,0.0010563979876139788,252093.44094163773,251964.49468236655,251993.67396290187,252852.79545062763,249559.01942620816,-0.29090157914065373,0.0054576790098058185,250198.114335571,254136.83262099265,258075.55090641428,10537.654950067821,253720.57657713132,-0.5371903810358224,15.954168589141087,0.0,0.0,0.0019001409848406917
2010-03-04,257717.31018648634,262258.5985459795,257575.8402760168,261532.37915039062,127224648,0.0037361180334851696,18.719999313354492,3.6059999465942383,0.007251740151494657,252611.7006521323,22.058937740412745,18.190724332761658,-4204.968187066435,0.001181994328690255,252279.5214537048,252093.44094163773,251964.49468236655,255832.28918104578,252852.79545062763,0.030556095034634634,0.014803308947868764,250425.45013305932,253843.8212191004,257262.1923051415,10497.756531654026,253572.72645379812,-0.34416981400606383,16.556081427727317,0.0,0.0,0.012722021695226321
2010-03-05,264859.59975194605,267841.5435540372,264175.45059868624,266209.0003013611,156331512,0.014007480947064943,17.420000076293945,3.681999921798706,-0.0016136700267824766,253095.58784926572,27.441078819506224,22.058937740412745,-3898.381390572613,0.001241630214244494,252611.7006521323,252279.5214537048,252093.44094163773,257717.31018648634,255832.28918104578,0.22878321502606958,0.005094776820167413,250679.6105792008,253619.26767045318,256558.92476170557,10835.76270095766,253509.1079731938,-0.07136185853317027,17.79795771263248,0.0,0.0,0.00048367172899056526
2010-03-08,266337.7580688097,266526.4025892304,264559.9133063392,265253.11946868896,95360544,-0.00017559601339156572,17.790000915527344,3.7079999446868896,0.0,253524.69576870266,31.93009317977343,27.441078819506224,-3579.5212300531566,0.0012839316387687103,253095.58784926572,252611.7006521323,252279.5214537048,264859.59975194605,257717.31018648634,-0.3900107356474618,-0.004072417699936133,250942.2980994666,253451.90303094263,255961.50796241866,11021.123560886734,253511.18634592832,0.15584223649532924,18.95112854861585,0.0,0.0,-0.004413841432672002
2010-03-09,264082.33425983257,266351.2480175476,262502.13529782457,264242.73417949677,126936936,0.0017127370855292146,17.920000076293945,3.7009999752044678,0.001989258138850758,253900.08875482038,35.67910299705946,31.93009317977343,-3258.9638720065705,0.001298486792877144,253524.69576870266,253095.58784926572,252611.7006521323,266337.7580688097,264859.59975194605,0.3311263828360711,0.0006073860264593751,251182.2878146737,253334.29019859913,255486.29258252456,11150.082752883749,253563.04000044725,0.4179355346887877,19.531334544066027,0.0,0.0,0.008755688641667248
2010-03-10,266556.3612857953,273525.7288127706,265823.49189629854,272556.45575523376,225969804,0.00452455995494172,18.56999969482422,3.7200000286102295,-0.0017371807421538987,254548.80381566018,41.65892627604257,35.67910299705946,-2918.9264057548426,0.001408303074273592,253900.08875482038,253524.69576870266,253095.58784926572,264082.33425983257,266337.7580688097,0.7801737706982308,0.022509665274899688,251348.44192661214,253274.86546609006,255201.289005568,11755.479703245643,253694.47517580897,0.7534995565907877,20.9110921612436,0.0,0.0,-0.003799258802985044
2010-03-11,271520.9432413953,277171.134614906,271492.5639923033,274773.9439487457,169162668,0.004041519314613495,18.059999465942383,3.7200000286102295,-0.0016158764244776913,255247.3063698632,47.336286346449796,41.65892627604257,-2563.530165413191,0.0014885876201151717,254548.80381566018,253900.08875482038,253524.69576870266,266556.3612857953,264082.33425983257,-0.2513925975702488,0.01198066222264985,251343.01729206703,253276.52684857647,255210.0364050859,12531.683352959939,253901.5193350162,1.194681671017831,22.54686065871154,0.0,0.0,0.012045247391577332
2010-03-12,278083.6640803678,278149.8643089554,273837.75007258053,274017.4312591553,110025864,-0.00021734594703937127,17.579999923706055,3.7100000381469727,-0.00610057103624595,255891.43804101602,51.9772716174427,47.336286346449796,-2204.4880755331833,0.0015277985114870525,255247.3063698632,254548.80381566018,253900.08875482038,271520.9432413953,266556.3612857953,-0.34958542980653395,-0.014622336175911918,251165.0711580412,253332.9862527267,255500.9013474122,13272.460109112242,254166.84182914952,1.5467706061097295,24.157824164550043,0.0,0.0,-0.04513379937868042
2010-03-15,261649.9834904432,262928.96758706064,256718.7675498068,260033.95232391357,185969844,0.000452194832708086,18.0,3.7039999961853027,0.005261156949916579,256032.74799765472,52.956714573075175,51.9772716174427,-1886.7923324989097,0.0014436143436738712,255891.43804101602,255247.3063698632,254548.80381566018,278083.6640803678,271520.9432413953,0.6902375245151449,-0.006176309071269855,250968.32750041736,253420.87480153007,255873.42210264277,12827.107926035986,254415.62931828355,1.614613725801613,22.52727975149386,0.0,0.0,0.021841767417917202
2010-03-16,265713.55343133427,268830.25089662673,265207.51319023105,267307.3720216751,137122740,0.0077791163013856135,17.690000534057617,3.6530001163482666,-0.006230529595015577,256415.19544120008,55.59629676884391,52.956714573075175,-1585.8748764200427,0.0014194404431411537,256032.74799765472,255891.43804101602,255247.3063698632,261649.9834904432,278083.6640803678,-0.26266142375212187,0.005998258537281274,250754.40702605122,253542.69106888224,256330.97511171325,12824.993281245703,254682.23813467243,1.7143462691529836,21.722976214575453,0.0,0.0,0.003901721771159563
2010-03-17,268350.3310146835,269837.77354374045,266437.92033011775,267056.51388168335,132731136,0.005821675803744153,16.90999984741211,3.6419999599456787,-0.0013793179981387294,256774.26277303652,57.98015699123006,55.59629676884391,-1303.3971407539502,0.0013669654804059179,256415.19544120008,256032.74799765472,255891.43804101602,265713.55343133427,261649.9834904432,-0.03202681043275535,-0.004821373344717,250558.0088860443,253699.30109682505,256840.5933076058,12867.67791133818,254961.17475312098,1.7816512784833936,21.091347612507068,0.0,0.0,-0.002010176429272105
2010-03-18,266519.6831721948,268275.35245358216,265689.06038062053,267312.5724554062,71016912,-0.0003258460273372066,16.6200008392334,3.671999931335449,0.007282795523603225,257128.09936037345,60.24513211552891,57.98015699123006,-1039.0028663476114,0.0013446668161972717,256774.26277303652,256415.19544120008,256032.74799765472,268350.3310146835,265713.55343133427,-0.4649566473988439,0.002974974582643124,250389.61258690126,253881.5002416286,257373.3878963559,12770.06446628157,255250.098034088,1.7878818346821594,20.38918833384149,0.0,0.0,-0.010779378634698168
2010-03-19,264431.1090230942,268208.69398121926,263146.7211398684,264431.1090230942,191576232,-0.005086446449439896,16.969999313354492,3.687000036239624,0.006232859541155822,257372.17075163568,61.775682305112646,60.24513211552891,-800.545784061338,0.001295707113662222,257128.09936037345,256774.26277303652,256415.19544120008,266519.6831721948,268350.3310146835,1.6976142246230026,0.0,250277.77459533315,254086.29225191195,257894.80990849074,12649.388048750443,255533.04106309437,1.6897105708997724,19.341196785728066,0.0,0.0,-0.008251337752914902
2010-03-22,262249.19863016676,267313.93677014747,261386.19977194312,262904.68311309814,160031808,0.005095296193887933,16.8700008392334,3.6630001068115234,-0.0008671914490291366,257556.2667637997,62.93482137934313,61.775682305112646,-589.9116840454808,0.001254837993586784,257372.17075163568,257128.09936037345,256774.26277303652,264431.1090230942,266519.6831721948,-0.16465729423052855,0.002499471824338226,250228.25119406576,254307.594990847,258386.93878762823,12455.986475161968,255802.80448985507,1.59020839483628,18.097522432669777,0.0,0.0,-0.000562147818637201
2010-03-23,262756.8918189766,263355.9423288263,255662.4979655101,258964.40325737,219831948,0.007170966908320198,16.350000381469727,3.680000066757202,0.0030998139525115764,257602.9316137093,63.23912826627331,62.93482137934313,-414.43977510530385,0.0011764968771615673,257556.2667637997,257372.17075163568,257128.09936037345,262249.19863016676,264431.1090230942,0.37367658809428694,-0.01443345038583958,250275.04824795295,254545.5732475724,258816.09824719187,12115.804895744413,256042.8214397023,1.4583858072080476,17.47849359507844,0.0,0.0,-0.03668138511405823
2010-03-24,249465.23025065413,256023.0085639114,246808.29928949836,254870.60351371765,262345392,-0.005493304207041971,17.549999237060547,3.8289999961853027,0.011619218717950464,257512.73087445696,62.176510830237845,63.23912826627331,-279.4343239374866,0.0011467821285485794,257602.9316137093,257556.2667637997,257372.17075163568,262756.8918189766,262249.19863016676,0.1933906531183538,0.021667842278590834,250420.76211532406,254788.9535949392,259157.14507455434,12021.435426349168,256238.80936433625,1.164384595161249,17.91677755176906,0.0,0.0,0.03460674695999887
2010-03-25,263690.8459970591,269813.5469144047,263521.04460639646,265511.63605213165,157078764,-0.001704167338318907,18.399999618530273,3.9010000228881836,0.0034213883335887374,257775.8438221073,64.07291064299349,62.176510830237845,-149.48731852122,0.0009724995378632839,257512.73087445696,257602.9316137093,257556.2667637997,249465.23025065413,262756.8918189766,-0.4012520562968379,0.00690501806457431,250677.24023319874,255066.0500845023,259454.85993580584,12041.391184463353,256443.74729203904,0.9906225801968559,16.78708006885908,0.0,0.0,0.004510088923031352
2010-03-26,266709.1171408263,267709.3855406058,264232.0368683326,265491.8032646179,107740152,0.000737722599547963,17.770000457763672,3.8550000190734863,-0.005358042214928749,258028.79228074884,65.84582056574719,64.07291064299349,-25.795202835986856,0.0008470210606738048,257775.8438221073,257512.73087445696,257602.9316137093,263690.8459970591,249465.23025065413,-0.3141010964410186,-0.004564200464004476,251038.95395346242,255367.80600039463,259696.65804732684,11890.830508323008,256655.08662386704,0.8352582079710784,15.738075263299816,0.0,0.0,0.0013404708755925417
2010-03-29,265847.6872946027,266659.85225901887,264700.2408816456,265587.9665374756,124055820,0.005683234964352302,17.59000015258789,3.864000082015991,-0.003917723967049813,258275.81505545424,67.53091531056239,65.84582056574719,91.11405732508865,0.0007925613527814357,258028.79228074884,257775.8438221073,257512.73087445696,266709.1171408263,263690.8459970591,0.1514353534604258,-0.0009769532312661655,251480.8061185196,255683.372019049,259885.93791957843,11657.989756176366,256871.18374807868,0.8760859988973229,14.763999372423358,0.0,0.0,0.001990556845231628
2010-03-30,266116.6344822779,268386.1635841557,264910.93982686085,267951.1772632599,79036884,4.265937281555665e-05,17.1299991607666,3.868000030517578,0.0013520232242669739,258591.05045606534,69.59268971732575,67.53091531056239,206.81827821431216,0.0007740053944255846,258275.81505545424,258028.79228074884,257775.8438221073,265847.6872946027,266709.1171408263,-0.36289257529392815,0.006893754629623324,251972.92291227906,256008.2524947704,260043.58207726173,11547.443954213877,257100.49930914358,0.8485671105105057,14.079776185297153,0.0,0.0,-0.0026675127534253468
2010-03-31,267236.4140806148,269454.5236430662,266177.02250376495,268215.40371418,121110768,-0.00327287474868454,17.59000015258789,3.8329999446868896,-0.004909801397882663,258903.74751622742,71.52429790836372,69.59268971732575,320.0573246992426,0.0007639588992483663,258591.05045606534,258275.81505545424,258028.79228074884,266116.6344822779,265847.6872946027,0.5323322716011931,0.0036633841122784396,252510.62885944327,256339.4637978965,260168.2987363497,11498.588899412945,257340.93240342144,0.8293217241453664,13.58368603401872,0.0,0.0,0.007194482744957735
2010-04-01,270145.07480813353,271138.00628244027,267402.7200978734,268939.38002586365,84023892,0.0074138011482498545,17.469999313354492,3.8589999675750732,-0.0035771668511040966,259228.95160321024,73.41569706020856,71.52429790836372,431.0722048133903,0.0007639970719775718,258903.74751622742,258591.05045606534,258275.81505545424,267236.4140806148,266116.6344822779,-0.30622277946416787,-0.004463138123566429,253060.44482292217,256670.32634545042,260280.20786797866,11551.13674704151,257592.66829672662,0.8170449857727815,13.346688004494325,0.0,0.0,0.0023746693025555148
2010-04-05,269578.0221158594,271457.3579139315,268680.8312331236,269629.9734592438,75983940,0.00792799084446738,17.020000457763672,3.99399995803833,0.0038375533953733942,259565.16591309808,75.2462984271693,73.41569706020856,539.9576859786466,0.0007499028711246105,259228.95160321024,258903.74751622742,258591.05045606534,270145.07480813353,267236.4140806148,-0.09568649831169451,0.00019271357129428405,253578.4535083564,256993.80524864205,260409.1569889277,11599.513144447206,257855.66797890948,0.8520715954090632,13.170466502273324,0.0,0.0,-0.0019281343806132963
2010-04-06,269110.09063737316,269785.8826155654,267191.45372916065,268524.1101074219,82321596,0.0016842957106795176,16.229999542236328,3.9679999351501465,0.00369963084605085,259854.09522469802,76.72928854991473,75.2462984271693,642.1619517944055,0.0007435102690909765,259565.16591309808,259228.95160321024,258903.74751622742,269578.0221158594,270145.07480813353,0.08340783591901135,-0.002177475131324198,254080.4649300752,257310.2752214418,260540.08551280844,11501.027684305784,258122.12494501463,0.8921656187094863,12.743749143115133,0.0,0.0,-0.001618974771133669
2010-04-07,268089.37634771684,268774.5871541567,265518.5931946345,266312.50701904297,103136760,-0.005876707172041695,16.6200008392334,3.86299991607666,0.0006143635843811612,260061.92927970394,77.76137444244738,76.72928854991473,731.4977889235015,0.0007471979681922739,259854.09522469802,259565.16591309808,259228.95160321024,269110.09063737316,269578.0221158594,0.25285180331051893,-0.006627899071872354,254588.88862837656,257618.36724768596,260647.84586699537,11316.703701816707,258380.7655229732,0.9545689758228517,12.051742479218028,0.0,0.0,-0.0009154905257961736
2010-04-08,266068.700441966,269152.9772813589,264524.2040674983,268038.27666282654,77822100,0.003374341747336196,16.479999542236328,3.8959999084472656,0.0011050630549203078,260318.08796588134,78.99774637882808,77.76137444244738,813.5884079200623,0.0006764664372296083,260061.92927970394,259854.09522469802,259565.16591309808,268089.37634771684,269110.09063737316,-0.24544750096861678,0.00740251001936294,255012.324546521,257906.83145519704,260801.33836387307,11157.728294662298,258639.07518202762,1.0894052041225286,11.231534483695754,0.0,0.0,-0.0028901175191680547
2010-04-09,267263.6145436357,267866.4396618233,265619.97025628254,266665.50965309143,82181736,0.00668390656297202,16.139999389648438,3.888000011444092,-0.005396816484657951,260521.544069007,79.95115038562754,78.99774637882808,884.8628736747196,0.0005612238118975631,260318.08796588134,260061.92927970394,259854.09522469802,266068.700441966,268089.37634771684,0.05602053915275995,-0.002237883714794282,255335.83077257662,258170.54334015423,261005.25590773183,10899.915680467986,258890.07103362487,1.0651503283583599,10.469912773567927,0.0,0.0,0.0012036248325534564
2010-04-12,266986.4748824954,270115.8433003871,266454.71233756776,269518.22914123535,94001904,0.0017666094762833762,15.579999923706055,3.8459999561309814,-0.006535932953905199,260809.40001092647,81.24816259038246,79.95115038562754,953.5836513430404,0.0004376819564423689,260521.544069007,260318.08796588134,260061.92927970394,267263.6145436357,266068.700441966,0.143829621705728,0.009482706042896735,255561.01248438112,258416.44143864978,261271.87039291844,10806.657362675993,259145.98156393174,1.0776346723167978,10.185545747592029,0.0,0.0,-8.57076088930838e-05
2010-04-13,269495.12937826256,277191.23396395525,268836.1526093276,276198.0331325531,156335508,0.0006854008197059169,16.200000762939453,3.811000108718872,-0.0006205986082226111,261300.94115659266,83.24182117506602,81.24816259038246,1035.7689257933525,0.0004735111267112073,260809.40001092647,260521.544069007,260318.08796588134,266986.4748824954,267263.6145436357,0.6631100153035199,0.024872077539042893,255778.6841741929,258679.85109659663,261581.01801900036,11204.884261986906,259433.30950961987,1.1712773418172726,11.042501070476527,0.0,0.0,0.00481160004423147
2010-04-14,277526.98760099034,278599.361830184,274681.46501569496,277028.44982147217,135971892,0.011150066851666862,15.59000015258789,3.8550000190734863,-0.003974657636733769,261802.51147142326,84.99490375723235,83.24182117506602,1128.3667707674904,0.000504533260487382,261300.94115659266,260809.40001092647,260521.544069007,269495.12937826256,266986.4748824954,-0.13025585972445874,-0.001796357838304844,255935.1851845579,258949.2168981078,261963.24861165773,11640.136862815796,259749.20310452697,1.2419072545991126,12.03124189959806,0.0,0.0,0.005116620200130531
2010-04-15,278445.89918383956,281112.015819363,276621.48588268325,279917.66150951385,270201528,0.0008425387276917995,15.890000343322754,3.8480000495910645,0.0036164223306920373,262379.36830832704,86.71607075659625,84.99490375723235,1234.0731289388204,0.0005632372613633144,261802.51147142326,261300.94115659266,260809.40001092647,277526.98760099034,269495.12937826256,0.987186645898845,0.0052856311764267975,256030.27846373265,259229.4721748723,262428.6658860119,12187.948826038935,260099.89179836697,1.3424374214134467,13.284961204121654,0.0,0.0,-0.06554024471947806
2010-04-16,261571.7894728763,264271.11607759906,255360.04683055013,255601.63830566406,488930580,-0.016126534744455467,18.360000610351562,3.7699999809265137,0.004224606407913889,262163.8400781399,82.89038592742055,86.71607075659625,1285.6348541129264,0.000700157598206539,262379.36830832704,261802.51147142326,261300.94115659266,278445.89918383956,277526.98760099034,0.8095033866721879,-0.022824140092642917,256187.17184528738,259481.25921076065,262775.3465762339,11953.885998968222,260375.0849023367,1.1321607624375105,13.5833628544049,0.0,0.0,-0.003610604085144872
2010-04-19,254678.7619862279,257110.7016439735,252938.38516071392,255305.30896282196,155604240,0.004521331252766547,17.34000015258789,3.806999921798706,0.0022271752766080954,261946.02800500582,79.09278825133416,82.89038592742055,1294.0057856191124,0.0008078548034364127,262163.8400781399,262379.36830832704,261802.51147142326,261571.7894728763,278445.89918383956,-0.681745739855339,0.0024601461531681703,256397.35641329002,259709.95207342913,263022.54773356824,11758.998064572348,260584.5439826926,0.9172502340721808,14.111800161919774,0.0,0.0,0.006482802237503939
2010-04-20,256960.40279101278,259506.03219600956,255518.33123721005,257363.80255699158,118976904,0.008058340784849571,15.729999542236328,3.805000066757202,0.0006173216266396331,261800.6853476919,76.57180754854188,79.09278825133416,1274.223417006404,0.000869201027613933,261946.02800500582,262163.8400781399,262379.36830832704,254678.7619862279,261571.7894728763,-0.23538777606574213,0.0015698907753771201,256646.9011122177,259922.17300262375,263197.4448930298,11378.190829088308,260746.6961646925,0.7491088879360001,14.227091087195245,0.0,0.0,0.0027730404513816634
2010-04-21,258077.48279220352,259835.24306038657,256083.22296997427,257075.72221946716,95564340,-0.0010189969053922,16.31999969482422,3.73799991607666,0.0013571944011070425,261650.98817124203,73.95713149358738,76.57180754854188,1232.2616905758623,0.0009134171281057815,261800.6853476919,261946.02800500582,262163.8400781399,256960.40279101278,254678.7619862279,-0.19678242762141462,-0.003881627183813412,256954.1280300207,260124.5758305004,263295.02363098005,10973.85308256183,260867.26843223243,0.6110309555648249,14.28133687955905,0.0,0.0,0.007255465546915459
2010-04-22,258940.92626497892,259175.46847323596,254883.23880197608,256623.5884666443,131096772,0.002263879356942944,16.469999313354492,3.7720000743865967,0.0050517005201449194,261491.88169034553,71.17526041152392,73.95713149358738,1172.6505709296907,0.000931853110787621,261650.98817124203,261800.6853476919,261946.02800500582,258077.48279220352,256960.40279101278,0.37181685134852605,-0.008949291376069519,257349.89938528353,260323.53337129482,263297.1673573061,10673.417103040698,260950.55019998085,0.4509074777078257,14.48026832757972,0.0,0.0,-0.0007110457625849469
2010-04-23,256441.11735148574,257411.11619149405,254107.48064885588,255382.06176757812,83492424,0.0071235200993795544,16.6200008392334,3.816999912261963,-0.0026970849764155203,261298.7155599064,67.83896902600641,71.17526041152392,1097.1738990245212,0.0009880176489896536,261491.88169034553,261650.98817124203,261800.6853476919,258940.92626497892,258077.48279220352,-0.3631237235955741,-0.004129819721757173,257752.7514944397,260499.67695818478,263246.6024219299,10438.487384358481,260996.97224797093,0.2983137128549899,14.764198344956153,0.0,0.0,-0.010470691473853136
2010-04-26,252708.0349908533,252717.29482709628,245399.9566362933,246526.77621269226,174577248,-0.004296448099761374,17.469999313354492,3.815000057220459,0.0015980932421757466,260832.1364634242,60.46626146141896,67.83896902600641,988.3163632082287,0.0011274031845776359,261298.7155599064,261491.88169034553,261650.98817124203,256441.11735148574,258940.92626497892,1.0909351967071887,-0.024460080101468787,258149.69858103897,260639.84416731854,263129.9897535981,10828.506780019527,260974.99414336472,0.00871765070460037,16.008468615365544,0.0,0.0,0.00782762433814358
